course_id,rating,difficulty,For Credit,Would Take Again,grade,Textbook,text,professor_name,department,Attendance,Online Class,cleaned_text,grade_cleaned,grade_numerical,professor_avg_rating,professor_review_count,professor_rating_std,professor_avg_difficulty,professor_difficulty_std,professor_avg_grade,professor_grade_std,course_avg_rating,course_avg_difficulty,course_avg_grade
RLST166B,5.0,3.0,Yes,Yes,A,Yes,"I've learned more from him than any other professor in college. He makes you work, but you will feel like you actually learned something useful. He teaches you skills you will never forget. Mans is so smart. You won't regret his class.",Justin Doran ,Religious Studies department,Mandatory,,ive learned professor college make work feel like actually learned something useful teach skill never forget man smart wont regret class,A,4.0,5.0,1,0.0,3.0,0.0,4.0,0.0,4.0,3.6666666666666665,3.6666666666666665
MATH30,4.0,4.0,Yes,Yes,A+,Yes,The best professor in my academic years student center activity was on of his delivery style,Mario Martelli ,Mathematics department,Mandatory,Yes,best professor academic year student center activity delivery style,A+,4.0,4.375,4,0.478713553878169,3.75,0.5,4.0,0.0,3.5,3.0,3.825
PHIL34,5.0,3.0,Yes,Yes,B+,No,"Rajczi is an awesome choice for a philosophy prof. Since you're probably going to need to take at least one philosophy class in college, and every class you take is going to have a huge lecture component, you should choose the one that's most interesting in class, and that's definitely Rajczi. Whenever you get lost, his office hours are helpful.",Alex Rajczi ,Philosophy department,Mandatory,,rajczi awesome choice philosophy prof since youre probably going need take least one philosophy class college every class take going huge lecture component choose one thats interesting class thats definitely rajczi whenever get lost office hour helpful,B+,3.3,4.666666666666667,6,0.5163977794943222,3.5,0.8366600265340756,3.6833333333333336,0.22286019533929052,4.5,2.0,3.65
GOV125,3.5,4.0,Yes,,B,Yes,"Dr. Spalding is fantastic! While she is a tough grader and does not necessarily lay expectations out plainly, she is always there for help and to answer questions. ",Elizabeth Spalding ,Government department,Mandatory,,dr spalding fantastic tough grader necessarily lay expectation plainly always help answer question,B,3.0,4.0,3,0.5,4.0,0.0,3.3333333333333335,0.35118845842842467,3.5,4.0,3.0
LIT139,5.0,3.0,Yes,Yes,A+,Yes,"Prof Morrison is such a lovely guy, he is organized, funny, and clearly passionate about film theory. I am a CS major and am considering switching to media studies because I've enjoyed learning about film so much. He will read your drafts and give you feedback and makes paper prompts very open ended.",James Morrison ,Literature department,,,prof morrison lovely guy organized funny clearly passionate film theory c major considering switching medium study ive enjoyed learning film much read draft give feedback make paper prompt open ended,A+,4.0,4.5625,8,1.2374368670764582,2.75,0.8864052604279183,4.0,0.0,5.0,3.0,4.0
ECON102,2.0,4.0,Yes,No,B,Yes,not great.,Matt Delventhal ,Economics department,Mandatory,,great,B,3.0,2.0,2,0.0,4.0,0.0,3.0,0.0,3.611111111111111,3.888888888888889,3.2666666666666666
CHEM014,4.0,1.0,Yes,Yes,A+,Yes,"Straightforward lectures, reasonable tests, and easy homework (which can be done with 100% as long as you do it and not give up). Lectures have REEF polls which will require you to stick around in the lecture room; otherwise, you will lose 10% for participation. Rinaldi is very reasonable and accessible, though her office is a bit hard to find.",Arlie Rinaldi ,Chemistry department,Mandatory,,straightforward lecture reasonable test easy homework done long give lecture reef poll require stick around lecture room otherwise lose participation rinaldi reasonable accessible though office bit hard find,A+,4.0,3.0,4,1.8257418583505538,3.0,1.4142135623730951,3.35,0.6027713773341707,4.5,2.25,3.825
FWS010,5.0,2.0,Yes,Yes,A,Yes,Favorite professor I've had in a long time. His FWS is the best one by far and so interesting. The majority of the homework is just to watch movies!,Derik Smith ,Literature department,Mandatory,,favorite professor ive long time fws best one far interesting majority homework watch movie,A,4.0,4.857142857142857,7,0.37796447300922725,2.7142857142857144,0.7559289460184544,3.957142857142857,0.11338934190276814,4.44,2.92,3.784
ECON050,5.0,2.0,Yes,Yes,A,Yes,"I found her class pretty easy. We had lectures, a very thorough review session before each exam (she tells you what short answer questions will be on the exam & the numbers are different but the question is exactly the same), and some really easy quizzes over definitions. Although the class was very easy, I learned a lot and would recommend her!",Saman Olfati ,Economics department,Mandatory,Yes,found class pretty easy lecture thorough review session exam tell short answer question exam number different question exactly really easy quiz definition although class easy learned lot would recommend,A,4.0,4.5625,8,0.49551560448255744,2.625,0.7440238091428449,3.7625,0.45019836897591187,4.21875,3.3125,3.44375
CHEM14,4.5,2.0,,,B,No,"I really likes this professor. It's his first year teaching, so he still has to figure out what kind of teaching style is most effective for him. He tends to take things slowly, which can be detrimental if you already understand the material and just want to speed through, but it can also be a great thing when you don't understand a certain topic.",Benson Ngo ,Chemistry department,,,really like professor first year teaching still figure kind teaching style effective tends take thing slowly detrimental already understand material want speed also great thing dont understand certain topic,B,3.0,3.7,5,1.3509256086106296,3.2,1.3038404810405297,3.1399999999999997,0.5412947441089742,3.6666666666666665,2.5,3.5
HIST101,5.0,2.0,Yes,Yes,A,No,"Very kind and respectful professor. The class had 5 papers with a final 10+ research paper on a topic of choice (don't worry, there was plenty of time for it). You select which reading assignments to write about for papers. No quizzes/exams. Most classes were discussion-based. Easy A or A-. Prof Livesay really cares about each student's success.",Daniel Livesay ,History department,Mandatory,,kind respectful professor class paper final research paper topic choice dont worry plenty time select reading assignment write paper quizzesexams class discussionbased easy prof livesay really care student success,A,4.0,5.0,2,0.0,2.5,0.7071067811865476,4.0,0.0,5.0,2.0,4.0
FHS010,5.0,3.0,Yes,Yes,A-,Yes,Professor Kim is super sweet and made the FHS exactly the way it should be- Not too hard while maintaining a high level of class discussion. Really enjoyed class and learned a lot.,Esther Chung-Kim ,Religious Studies department,Mandatory,,professor kim super sweet made fhs exactly way hard maintaining high level class discussion really enjoyed class learned lot,A-,3.7,2.75,4,2.0615528128088303,3.75,0.9574271077563381,3.6,0.2000000000000002,3.7045454545454546,3.090909090909091,3.690909090909091
CS55,1.0,1.0,Yes,No,C,Yes,She is terribly unclear.  Her lectures are fumbling.  Even worse she is very very bad and understanding questions.  I really expected more.,Deanna Needell ,Mathematics department,Not Mandatory,,terribly unclear lecture fumbling even worse bad understanding question really expected,C,2.0,2.0,4,0.816496580927726,2.25,0.9574271077563381,3.0,0.725718035235908,1.0,1.0,2.0
GOV125DC,4.0,4.0,Yes,Yes,A-,Yes,"Dr. Spalding is a fantastic teacher - she's challenging, thoughtful, and a great person (she set up a ton of DC opportunities for our class & is more than willing to help with networking, even after you leave DC). It seems most students that don't like her do so bc of her politics (god forbid students should be exposed to a different viewpoint).",Elizabeth Spalding ,Government department,Mandatory,,dr spalding fantastic teacher shes challenging thoughtful great person set ton dc opportunity class willing help networking even leave dc seems student dont like bc politics god forbid student exposed different viewpoint,A-,3.7,4.0,3,0.5,4.0,0.0,3.3333333333333335,0.35118845842842467,4.0,4.0,3.7
HIST071,5.0,2.0,Yes,Yes,A+,Yes,This is the second course that I have taken with Professor Cooper. This class was very similar to my experience with the last class: A WONDERFUL PROFESSOR. Professor Cooper has such a passion for what he teaches that it is actually challenging to not enjoy what he is teaching. He is the most caring professor I have ever had. G-Coops is the MAN.,Glen Cooper ,History department,Mandatory,,second course taken professor cooper class similar experience last class wonderful professor professor cooper passion teach actually challenging enjoy teaching caring professor ever gcoops man,A+,4.0,5.0,3,0.0,2.0,0.0,4.0,0.0,5.0,2.0,4.0
PHYS33,3.0,1.0,Yes,No,A+,No,Chill dude,James Higdon ,Physics department,Not Mandatory,,chill dude,A+,4.0,3.2,5,1.7888543819998317,3.2,1.4832396974191326,3.94,0.13416407864998728,2.5,3.0,4.0
HIST166,4.0,4.0,Yes,Yes,A-,Yes,"Chelsea is very good at facilitating discussion and all discussions are dependent on the readings. You can get by without reading however participation matters and she looks out for it, a lot. She grades your papers harshly, but if you make effort to improve she will recognize it.",Chelsea Wang ,History department,Mandatory,,chelsea good facilitating discussion discussion dependent reading get without reading however participation matter look lot grade paper harshly make effort improve recognize,A-,3.7,3.4,5,1.3416407864998738,4.0,1.224744871391589,3.4799999999999995,0.45497252664309307,4.0,4.0,3.7
MATH030,3.5,1.0,Yes,,A,No,Knowledgeable professor who wrote the textbook we use. Every class was lecture with no participation required. Sometime he blocks the board but he always hands out notes before class with everything you need to learn. Gives out practice tests one week prior to exams that are almost identical to the actual tests. HW was optional,Gerald Bradley ,Mathematics department,Not Mandatory,,knowledgeable professor wrote textbook use every class lecture participation required sometime block board always hand note class everything need learn give practice test one week prior exam almost identical actual test hw optional,A,4.0,2.5833333333333335,6,1.0684880283216405,3.1666666666666665,1.4719601443879746,3.6666666666666665,0.5501514942874068,4.136363636363637,2.3636363636363638,3.972727272727273
